cuenta;descripcion;cuentaesp
525525;PASAJES FERREOS;
525595;OTROS;
525599;AJUSTES POR INFLACION;
5260;DEPRECIACIONES;
526005;CONSTRUCCIONES Y EDIFICACIONES;
526010;MAQUINARIA Y EQUIPO;
526015;EQUIPO DE OFICINA;
526020;EQUIPO DE COMPUTACION Y COMUNICACION;
526025;EQUIPO MEDICO - CIENTIFICO;
526030;EQUIPO DE HOTELES Y RESTAURANTES;
526035;FLOTA Y EQUIPO DE TRANSPORTE;
526040;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
526045;FLOTA Y EQUIPO AEREO;
526050;FLOTA Y EQUIPO FERREO;
526055;ACUEDUCTOS, PLANTAS Y REDES;
526060;ARMAMENTO DE VIGILANCIA;
526065;ENVASES Y EMPAQUES;
526099;AJUSTES POR INFLACION;
5265;AMORTIZACIONES;
526505;VIAS DE COMUNICACION;
526510;INTANGIBLES;
526515;CARGOS DIFERIDOS;
526595;OTRAS;
526599;AJUSTES POR INFLACION;
5270;FINANCIEROS - REAJUSTE DEL SISTEMA;
527001;a 527098;
527099;AJUSTES POR INFLACION;
5295;DIVERSOS;
529505;COMISIONES;
529510;LIBROS, SUSCRIPCIONES, PERIODICOS Y REVISTAS;
529515;MUSICA AMBIENTAL;
529520;GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS;
529525;ELEMENTOS DE ASEO Y CAFETERIA;
529530;UTILES, PAPELERIA Y FOTOCOPIAS;
529535;COMBUSTIBLES Y LUBRICANTES;
529540;ENVASES Y EMPAQUES;
529545;TAXIS Y BUSES;
529550;ESTAMPILLAS;
529555;MICROFILMACION;
529560;CASINO Y RESTAURANTE;
529565;PARQUEADEROS;
529570;INDEMNIZACION POR DAÑOS A TERCEROS;
529575;POLVORA Y SIMILARES;
529595;OTROS;
529599;AJUSTES POR INFLACION;
5299;PROVISIONES;
529905;INVERSIONES;
529910;DEUDORES;
529915;INVENTARIOS;COMPRA
529920;PROPIEDADES, PLANTA Y EQUIPO;
529995;OTROS ACTIVOS;
529999;AJUSTES POR INFLACION;
53;NO OPERACIONALES;
5305;FINANCIEROS;
530505;GASTOS BANCARIOS;
530510;REAJUSTE MONETARIO - UPAC;
530515;COMISIONES;
530520;INTERESES;
530525;DIFERENCIA EN CAMBIO;
530530;GASTOS EN NEGOCIACION CERTIFICADOS DE CAMBIO;
530535;DESCUENTOS COMERCIALES CONDICIONADOS;
530540;GASTOS MANEJO Y EMISION DE BONOS;
530545;PRIMA AMORTIZADA;
530595;OTROS;
530599;AJUSTES POR INFLACION;
5310;PERDIDA EN VENTA Y RETIRO DE BIENES;
531005;VENTA DE INVERSIONES;
531010;VENTA DE CARTERA;
531015;VENTA DE PROPIEDADES PLANTA Y EQUIPO;
531020;VENTA DE INTANGIBLES;
531025;VENTA DE OTROS ACTIVOS;
531030;RETIRO DE PROPIEDADES PLANTA Y EQUIPO;
531035;RETIRO DE OTROS ACTIVOS;
531040;PERDIDAS POR SINIESTROS;
531095;OTROS;
531099;AJUSTES POR INFLACION;
5315;GASTOS EXTRAORDINARIOS;
531505;COSTAS Y PROCESOS JUDICIALES;
531510;ACTIVIDADES CULTURALES Y CIVICAS;
531515;COSTOS Y GASTOS DE EJERCICIOS ANTERIORES;
531520;IMPUESTOS ASUMIDOS;
531595;OTROS;
531599;AJUSTES POR INFLACION;
5395;GASTOS DIVERSOS;
539505;DEMANDAS LABORALES;
539510;DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS;
539515;INDEMNIZACIONES;
539520;MULTAS, SANCIONES Y LITIGIOS;
539525;DONACIONES;
539530;CONSTITUCION DE GARANTIAS;
539535;AMORTIZACION DE BIENES ENTREGADOS EN COMODATO;
539595;OTROS;
539599;AJUSTES POR INFLACION;
54;IMPUESTO DE RENTA Y COMPLEMENTARIOS;
5405;IMPUESTO DE RENTA Y COMPLEMENTARIOS;
540505;IMPUESTO DE RENTA Y COMPLEMENTARIOS;
59;GANANCIAS Y PERDIDAS;
5905;GANANCIAS Y PERDIDAS;
590505;GANANCIAS Y PERDIDAS;
6;COSTOS DE VENTAS;
61;COSTO DE VENTAS Y DE PRESTACION DE SERVICIOS;
6105;AGRICULTURA, GANADERIA, CAZA Y SILVICULTURA;
610505;CULTIVO DE CEREALES;
610510;CULTIVOS DE HORTALIZAS, LEGUMBRES Y PLANTAS ORNAMENTALES;
610515;CULTIVOS DE FRUTAS, NUECES Y PLANTAS AROMATICAS;
610520;CULTIVO DE CAFE;
610525;CULTIVO DE FLORES;
610530;CULTIVO DE CAÑA DE AZUCAR;
610535;CULTIVO DE ALGODON Y PLANTAS PARA MATERIAL TEXTIL;
610540;CULTIVO DE BANANO;
610545;OTROS CULTIVOS AGRICOLAS;
610550;CRIA DE OVEJAS, CABRAS, ASNOS, MULAS Y BURDEGANOS;
610555;CRIA DE GANADO CABALLAR Y VACUNO.;
610560;PRODUCCION AVICOLA;
610565;CRIA DE OTROS ANIMALES;
610570;SERVICIOS AGRICOLAS Y GANADEROS;
610575;ACTIVIDAD DE CAZA;
610580;ACTIVIDAD DE SILVICULTURA;
610595;ACTIVIDADES CONEXAS;
610599;AJUSTES POR INFLACION;
6110;PESCA;
611005;ACTIVIDAD DE PESCA;
611010;EXPLOTACION DE CRIADEROS DE PECES;
611095;ACTIVIDADES CONEXAS;
611099;AJUSTES POR INFLACION;
6115;EXPLOTACION DE MINAS Y CANTERAS;
611505;CARBON;
611510;PETROLEO CRUDO;
611512;GAS NATURAL;
611514;SERVICIOS RELACIONADOS CON EXTRACCION DE PETROLEO Y GAS;
611515;MINERALES DE HIERRO;
611520;MINERALES METALIFEROS NO FERROSOS;
611525;PIEDRA, ARENA Y ARCILLA;
611527;PIEDRAS PRECIOSAS;
611528;ORO;
611530;OTRAS MINAS Y CANTERAS;
611532;PRESTACION DE SERVICIOS SECTOR MINERO;
611595;ACTIVIDADES CONEXAS;
611599;AJUSTES POR INFLACION;
6120;INDUSTRIAS MANUFACTURERAS;
612001;PRODUCCION Y PROCESAMIENTO DE CARNES Y PRODUCTOS CARNICOS;
612002;PRODUCTOS DE PESCADO;
612003;PRODUCTOS DE FRUTAS, LEGUMBRES Y HORTALIZAS;
612004;ELABORACION DE ACEITES Y GRASAS;
612005;ELABORACION DE PRODUCTOS LACTEOS;
612006;ELABORACION DE PRODUCTOS DE MOLINERIA;
612007;ELABORACION DE ALMIDONES Y DERIVADOS;
612008;ELABORACION DE ALIMENTOS PARA ANIMALES;
612009;ELABORACION DE PRODUCTOS PARA PANADERIA;
612010;ELABORACION DE AZUCAR Y MELAZAS;
612011;ELABORACION DE CACAO, CHOCOLATE Y CONFITERIA;
612012;ELABORACION DE PASTAS  Y PRODUCTOS FARINACEOS;
612013;ELABORACION DE PRODUCTOS DE CAFE;
612014;ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS;
612015;ELABORACION DE BEBIDAS ALCOHOLICAS Y ALCOHOL ETILICO;
612016;ELABORACION DE VINOS;
612017;ELABORACION DE BEBIDAS MALTEADAS Y DE MALTA;
612018;ELABORACION DE BEBIDAS NO ALCOHOLICAS;
612019;ELABORACION DE PRODUCTOS DE TABACO;
612020;PREPARACION E HILATURA DE FIBRAS TEXTILES Y TEJEDURIA;
612021;ACABADO DE PRODUCTOS TEXTILES;
612022;ELABORACION DE ARTICULOS DE MATERIALES TEXTILES;
612023;ELABORACION DE TAPICES Y ALFOMBRAS;
612024;ELABORACION DE CUERDAS, CORDELES, BRAMANTES Y REDES;
612025;ELABORACION DE OTROS PRODUCTOS TEXTILES;
612026;ELABORACION DE TEJIDOS;
612027;ELABORACION DE PRENDAS DE VESTIR;
612028;PREPARACION, ADOBO Y TEÑIDO DE PIELES;
612029;CURTIDO, ADOBO O PREPARACION DE CUERO;
612030;ELABORACION DE MALETAS, BOLSOS Y SIMILARES;
612031;ELABORACION DE CALZADO;
612032;PRODUCCION DE MADERA, ARTICULOS DE MADERA Y CORCHO;
612033;ELABORACION DE PASTA Y PRODUCTOS DE MADERA, PAPEL Y CARTON;
612034;EDICIONES Y PUBLICACIONES;
612035;IMPRESION;
612036;SERVICIOS RELACIONADOS CON LA EDICION Y LA IMPRESION;
612037;REPRODUCCION DE GRABACIONES;
612038;ELABORACION DE PRODUCTOS DE HORNO DE COQUE;
612039;ELABORACION DE PRODUCTOS DE LA REFINACION DE PETROLEO;
612040;ELABORACION DE SUSTANCIAS QUIMICAS BASICAS;
612041;ELABORACION DE ABONOS Y COMPUESTOS DE NITROGENO;
612042;ELABORACION DE PLASTICO Y CAUCHO SINTETICO;
612043;ELABORACION DE PRODUCTOS QUIMICOS DE USO AGROPECUARIO;
612044;ELABORACION DE PINTURAS, TINTAS Y MASILLAS;
612045;ELABORACION DE PRODUCTOS FARMACEUTICOS Y BOTANICOS;
612046;ELABORACION DE JABONES, DETERGENTES Y PREPARADOS DE TOCADOR;
612047;ELABORACION DE OTROS PRODUCTOS QUIMICOS;
612048;ELABORACION DE FIBRAS;
612049;ELABORACION DE OTROS PRODUCTOS DE CAUCHO;
612050;ELABORACION DE PRODUCTOS DE PLASTICO;
612051;ELABORACION DE VIDRIO Y PRODUCTOS DE VIDRIO;
612052;ELABORACION DE PRODUCTOS DE CERAMICA, LOZA, PIEDRA, ARCILLA Y PORCELANA;
612053;ELABORACION DE CEMENTO, CAL Y YESO;
612054;ELABORACION DE ARTICULOS DE HORMIGON, CEMENTO Y YESO;
612055;CORTE, TALLADO Y ACABADO DE LA PIEDRA;
612056;ELABORACION DE OTROS PRODUCTOS MINERALES NO METALICOS;
612057;INDUSTRIAS BASICAS Y FUNDICION DE HIERRO Y ACERO;
612058;PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y DE METALES NO FERROSOS;
612059;FUNDICION DE METALES NO FERROSOS;
612060;FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL;
612061;FORJA, PRENSADO, ESTAMPADO, LAMINADO DE METAL Y PULVIMETALURGIA;
612062;REVESTIMIENTO DE METALES Y OBRAS DE INGENIERIA MECANICA;
612063;FABRICACION DE ARTICULOS DE FERRETERIA;
612064;ELABORACION DE OTROS PRODUCTOS DE METAL;
612065;FABRICACION DE MAQUINARIA Y EQUIPO;
612066;FABRICACION DE EQUIPOS DE ELEVACION Y MANIPULACION;
612067;ELABORACION DE APARATOS DE USO DOMESTICO;
612068;ELABORACION DE EQUIPO DE OFICINA;
612069;ELABORACION DE PILAS Y BATERIAS PRIMARIAS;
612070;ELABORACION DE EQUIPO DE ILUMINACION;
612071;ELABORACION DE OTROS TIPOS DE EQUIPO ELECTRICO;
612072;FABRICACION DE EQUIPOS DE RADIO, TELEVISION Y COMUNICACIONES;
612073;FABRICACION DE APARATOS E INSTRUMENTOS MEDICOS;
612074;FABRICACION DE INSTRUMENTOS DE MEDICION Y CONTROL;
612075;FABRICACION DE INSTRUMENTOS DE OPTICA Y EQUIPO FOTOGRAFICO;
612076;FABRICACION DE RELOJES;
612077;FABRICACION DE VEHICULOS AUTOMOTORES;
612078;FABRICACION DE CARROCERIAS PARA AUTOMOTORES;
612079;FABRICACION DE PARTES PIEZAS Y ACCESORIOS PARA AUTOMOTORES;
612080;FABRICACION Y REPARACION DE BUQUES Y OTRAS EMBARCACIONES;
612081;FABRICACION DE LOCOMOTORAS Y MATERIAL RODANTE PARA FERROCARRILES;
612082;FABRICACION DE AERONAVES;
612083;FABRICACION DE MOTOCICLETAS;
612084;FABRICACION DE BICICLETAS Y SILLAS DE RUEDAS;
612085;FABRICACION DE OTROS TIPOS DE TRANSPORTE;
612086;FABRICACION DE MUEBLES;
612087;FABRICACION DE JOYAS Y ARTICULOS CONEXOS;
612088;FABRICACION DE INSTRUMENTOS DE MUSICA;
612089;FABRICACION DE ARTICULOS Y EQUIPO PARA DEPORTE;
612090;FABRICACION DE JUEGOS Y JUGUETES;
612091;RECICLAMIENTO DE DESPERDICIOS;
612095;PRODUCTOS DE OTRAS INDUSTRIAS MANUFACTURERAS;
612099;AJUSTES POR INFLACION;
6125;SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA;
612505;GENERACION, CAPTACION Y DISTRIBUCION DE ENERGIA ELECTRICA;
612510;FABRICACION DE GAS Y DISTRIBUCION DE COMBUSTIBLES GASEOSOS;
612515;CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA;
612595;ACTIVIDADES CONEXAS;
612599;AJUSTES POR INFLACION;
6130;CONSTRUCCION;
613005;PREPARACION DE TERRENOS;
613010;CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL;
613015;ACONDICIONAMIENTO DE EDIFICIOS;
613020;TERMINACION DE EDIFICACIONES;
613025;ALQUILER DE EQUIPO CON OPERARIO;
613095;ACTIVIDADES CONEXAS;
613099;AJUSTES POR INFLACION;
6135;COMERCIO AL POR MAYOR Y AL POR MENOR;
613502;VENTA DE VEHICULOS AUTOMOTORES;
613504;MANTENIMIENTO, REPARACION Y LAVADO DE VEHICULOS AUTOMOTORES;
613506;VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES;
613508;VENTA DE COMBUSTIBLES SOLIDOS, LIQUIDOS, GASEOSOS;
613510;VENTA DE LUBRICANTES, ADITIVOS, LLANTAS Y LUJOS PARA AUTOMOTORES;
613512;VENTA A CAMBIO DE RETRIBUCION O POR CONTRATA;
613514;VENTA DE INSUMOS, MATERIAS PRIMAS AGROPECUARIAS Y FLORES;
613516;VENTA DE OTROS INSUMOS Y MATERIAS PRIMAS NO AGROPECUARIAS;
613518;VENTA DE ANIMALES VIVOS Y CUEROS;
613520;VENTA DE PRODUCTOS EN ALMACENES NO ESPECIALIZADOS;
613522;VENTA DE PRODUCTOS AGROPECUARIOS;
613524;VENTA DE PRODUCTOS TEXTILES, DE VESTIR, DE CUERO Y CALZADO;
613526;VENTA DE PAPEL Y CARTON;
613528;VENTA DE LIBROS, REVISTAS, ELEMENTOS DE PAPELERIA, UTILES Y TEXTOS ESCOLARES;
613530;VENTA DE JUEGOS, JUGUETES Y ARTICULOS DEPORTIVOS;
613532;VENTA DE INSTRUMENTOS QUIRURGICOS Y ORTOPEDICOS;
613534;VENTA DE ARTICULOS EN RELOJERIAS Y JOYERIAS;
613536;VENTA DE ELECTRODOMESTICOS Y MUEBLES;
613538;VENTA DE PRODUCTOS DE ASEO, FARMACEUTICOS, MEDICINALES, Y ARTICULOS DE TOCADOR;
613540;VENTA DE CUBIERTOS, VAJILLAS, CRISTALERIA, PORCELANAS, CERAMICAS Y OTROS ARTICULOS DE USO DOMESTICO;
613542;VENTA DE MATERIALES DE CONSTRUCCION, FONTANERIA Y CALEFACCION;
613544;VENTA DE PINTURAS Y LACAS;
613546;VENTA DE PRODUCTOS DE VIDRIOS Y MARQUETERIA;
613548;VENTA DE HERRAMIENTAS Y ARTICULOS DE FERRETERIA;
613550;VENTA DE QUIMICOS;
613552;VENTA DE PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS;
613554;VENTA DE MAQUINARIA, EQUIPO DE OFICINA Y PROGRAMAS DE COMPUTADOR;
613556;VENTA DE ARTICULOS EN CACHARRERIAS Y MISCELANEAS;
613558;VENTA DE INSTRUMENTOS MUSICALES;
613560;VENTA DE ARTICULOS EN CASAS DE EMPEÑO Y PRENDERIAS;
613562;VENTA DE EQUIPO FOTOGRAFICO;
613564;VENTA DE EQUIPO OPTICO Y DE PRECISION;
613566;VENTA DE EMPAQUES;
613568;VENTA DE EQUIPO PROFESIONAL Y CIENTIFICO;
613570;VENTA DE LOTERIAS, RIFAS, CHANCE, APUESTAS Y SIMILARES;
613572;REPARACION DE EFECTOS PERSONALES Y ELECTRODOMESTICOS;
613595;VENTA DE OTROS PRODUCTOS;
613599;AJUSTES POR INFLACION;
6140;HOTELES Y RESTAURANTES;
614005;HOTELERIA;
614010;CAMPAMENTO Y OTROS TIPOS DE HOSPEDAJE;
614015;RESTAURANTES;
614020;BARES Y CANTINAS;
614095;ACTIVIDADES CONEXAS;
614099;AJUSTES POR INFLACION;
6145;TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES;
614505;SERVICIO DE TRANSPORTE POR CARRETERA;
614510;SERVICIO DE TRANSPORTE POR VIA FERREA;
614515;SERVICIO DE TRANSPORTE POR VIA ACUATICA;
614520;SERVICIO DE TRANSPORTE POR VIA AEREA;
614525;SERVICIO DE TRANSPORTE POR TUBERIAS;
614530;MANIPULACION DE CARGA;
614535;ALMACENAMIENTO Y DEPOSITO;
614540;SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE;
614545;AGENCIAS DE VIAJE;
614550;OTRAS AGENCIAS DE TRANSPORTE;
614555;SERVICIO POSTAL Y DE CORREO;
614560;SERVICIO TELEFONICO;
614565;SERVICIO DE TELEGRAFO;
614570;SERVICIO DE TRANSMISION DE DATOS;
614575;SERVICIO DE RADIO Y TELEVISION POR CABLE;
614580;TRANSMISION DE SONIDO E IMAGENES POR CONTRATO;
614595;ACTIVIDADES CONEXAS;
614599;AJUSTES POR INFLACION;
6150;ACTIVIDAD FINANCIERA;
615005;DE INVERSIONES;
615010;DE SERVICIO DE BOLSA;
615099;AJUSTES POR INFLACION;
6155;ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER;
615505;ARRENDAMIENTOS DE BIENES INMUEBLES;
615510;INMOBILIARIAS POR RETRIBUCION O CONTRATA;
615515;ALQUILER EQUIPO DE TRANSPORTE;
615520;ALQUILER MAQUINARIA Y EQUIPO;
615525;ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS;
615530;CONSULTORIA EN EQUIPO Y PROGRAMAS DE INFORMATICA;
615535;PROCESAMIENTO DE DATOS;
615540;MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA;
615545;INVESTIGACIONES CIENTIFICAS Y DE DESARROLLO;
615550;ACTIVIDADES EMPRESARIALES DE CONSULTORIA;
615555;PUBLICIDAD;
615560;DOTACION DE PERSONAL;
615565;INVESTIGACION Y SEGURIDAD;
615570;LIMPIEZA DE INMUEBLES;
615575;FOTOGRAFIA;
615580;ENVASE Y EMPAQUE;
615585;FOTOCOPIADO;
615590;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;
615595;ACTIVIDADES CONEXAS;
615599;AJUSTES POR INFLACION;
6160;ENSEÑANZA;
616005;ACTIVIDADES RELACIONADAS CON LA EDUCACION;
616099;AJUSTES POR INFLACION;
6165;SERVICIOS SOCIALES Y DE SALUD;
616505;SERVICIO HOSPITALARIO;
616510;SERVICIO MEDICO;
616515;SERVICIO ODONTOLOGICO;
616520;SERVICIO DE LABORATORIO;
616525;ACTIVIDADES VETERINARIAS;
616530;ACTIVIDADES DE SERVICIOS SOCIALES;
616595;ACTIVIDADES CONEXAS;
616599;AJUSTES POR INFLACION;
6170;OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES;
617005;ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES;
617010;ACTIVIDADES DE ASOCIACION;
617015;PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS;
617020;EXHIBICION DE FILMES Y VIDEOCINTAS;
617025;ACTIVIDAD DE RADIO Y TELEVISION;
617030;ACTIVIDAD TEATRAL, MUSICAL Y ARTISTICA;
617035;GRABACION Y PRODUCCION DE DISCOS;
617040;ENTRETENIMIENTO Y ESPARCIMIENTO;
617045;AGENCIAS DE NOTICIAS;
617050;LAVANDERIAS Y SIMILARES;
617055;PELUQUERIAS Y SIMILARES;
617060;SERVICIOS FUNERARIOS;
617065;ZONAS FRANCAS;
617095;ACTIVIDADES CONEXAS;
617099;AJUSTES POR INFLACION;
62;COMPRAS;
6205;DE MERCANCIAS;
620599;AJUSTES POR INFLACION;
6210;DE MATERIAS PRIMAS;
621099;AJUSTES POR INFLACION;
6215;DE MATERIALES INDIRECTOS;
621599;AJUSTES POR INFLACION;
6220;COMPRA DE ENERGIA;
622001;a 622098;
622099;AJUSTES POR INFLACION;
6225;DEVOLUCIONES REBAJAS Y DESCUENTOS EN COMPRAS (CR);
622599;AJUSTES POR INFLACION;
7;COSTOS DE PRODUCCION O DE OPERACION;
71;MATERIA PRIMA;
72;MANO DE OBRA DIRECTA;
73;COSTOS INDIRECTOS;
74;CONTRATOS DE SERVICIOS;
8;CUENTAS DE ORDEN DEUDORAS;
81;DERECHOS CONTINGENTES;
8105;BIENES Y VALORES ENTREGADOS EN CUSTODIA;
810505;VALORES MOBILIARIOS;
810510;BIENES MUEBLES;
810599;AJUSTES POR INFLACION;
8110;BIENES Y VALORES ENTREGADOS EN GARANTIA;
811005;VALORES MOBILIARIOS;
811010;BIENES MUEBLES;
811015;BIENES INMUEBLES;
811020;CONTRATOS DE GANADO EN PARTICIPACION;
811099;AJUSTES POR INFLACION;
8115;BIENES Y VALORES EN PODER DE TERCEROS;
811505;EN ARRENDAMIENTO;
811510;EN PRESTAMO;
811515;EN DEPOSITO;
811520;EN CONSIGNACION;
811599;AJUSTES POR INFLACION;
8120;LITIGIOS Y/O DEMANDAS;
812005;EJECUTIVOS;
812010;INCUMPLIMIENTO DE CONTRATOS;
8125;PROMESAS DE COMPRAVENTA;
8195;DIVERSAS;
819505;VALORES ADQUIRIDOS POR RECIBIR;
819595;OTRAS;
819599;AJUSTES POR INFLACION.;
82;DEUDORAS FISCALES;
83;DEUDORAS DE CONTROL;
8305;BIENES RECIBIDOS EN ARRENDAMIENTO FINANCIERO;
830505;BIENES MUEBLES;
830510;BIENES INMUEBLES;
830599;AJUSTES POR INFLACION;
8310;TITULOS DE INVERSION NO COLOCADOS;
831005;ACCIONES;
831010;BONOS;
831095;OTROS;
8315;PROPIEDADES PLANTA Y EQUIPO TOTALMENTE DEPRECIADOS, AGOTADOS Y/O AMORTIZADOS;
831506;MATERIALES PROYECTOS PETROLEROS;
831516;CONSTRUCCIONES Y EDIFICACIONES;
831520;MAQUINARIA Y EQUIPO;
831524;EQUIPO DE OFICINA;
831528;EQUIPO DE COMPUTACION Y COMUNICACION;
831532;EQUIPO MEDICO - CIENTIFICO;
831536;EQUIPO DE HOTELES Y RESTAURANTES;
831540;FLOTA Y EQUIPO DE TRANSPORTE;
831544;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
831548;FLOTA Y EQUIPO AEREO;
831552;FLOTA Y EQUIPO FERREO;
831556;ACUEDUCTOS, PLANTAS Y REDES;
831560;ARMAMENTO DE VIGILANCIA;
831562;ENVASES Y EMPAQUES;
831564;PLANTACIONES AGRICOLAS Y FORESTALES;
831568;VIAS DE COMUNICACION;
831572;MINAS Y CANTERAS;
831576;POZOS ARTESIANOS;
831580;YACIMIENTOS;
831584;SEMOVIENTES;
831599;AJUSTES POR INFLACION;
8320;CREDITOS A FAVOR NO UTILIZADOS;
832005;PAIS;
832010;EXTERIOR;
8325;ACTIVOS CASTIGADOS;
832505;INVERSIONES;
832510;DEUDORES;
832595;OTROS ACTIVOS;
8330;TITULOS DE INVERSION AMORTIZADOS;
833005;BONOS;
833095;OTROS;
8335;CAPITALIZACION POR REVALORIZACION DE PATRIMONIO;
8395;OTRAS CUENTAS DEUDORAS DE CONTROL;
839505;CHEQUES POSTFECHADOS;
839510;CERTIFICADOS DE DEPOSITO A TERMINO;
839515;CHEQUES DEVUELTOS;
839520;BIENES Y VALORES EN FIDEICOMISO;
839525;INTERESES SOBRE DEUDAS VENCIDAS;
839595;DIVERSAS;
839599;AJUSTES POR INFLACION;
8399;AJUSTES POR INFLACION ACTIVOS;
839905;INVERSIONES;
839910;INVENTARIOS;
839915;PROPIEDADES PLANTA Y EQUIPO;
839920;INTANGIBLES;
839925;CARGOS DIFERIDOS;
839995;OTROS ACTIVOS;
84;DERECHOS CONTINGENTES POR CONTRA (CR);
85;DEUDORAS FISCALES POR CONTRA (CR);
86;DEUDORAS DE CONTROL POR CONTRA (CR);
9;CUENTAS DE ORDEN ACREEDORAS;
91;RESPONSABILIDADES CONTINGENTES;
9105;BIENES Y VALORES RECIBIDOS EN CUSTODIA;
910505;VALORES MOBILIARIOS;
910510;BIENES MUEBLES;
910599;AJUSTES POR INFLACION;
9110;BIENES Y VALORES RECIBIDOS EN GARANTIA;
911005;VALORES MOBILIARIOS;
911010;BIENES MUEBLES;
911015;BIENES INMUEBLES;
911020;CONTRATOS DE GANADO EN PARTICIPACION;
911099;AJUSTES POR INFLACION;
9115;BIENES Y VALORES RECIBIDOS DE TERCEROS;
911505;EN ARRENDAMIENTO;
911510;EN PRESTAMO;
911515;EN DEPOSITO;
911520;EN CONSIGNACION;
911525;EN COMODATO;
911599;AJUSTES POR INFLACION;
9120;LITIGIOS Y/O DEMANDAS;
912005;LABORALES;
912010;CIVILES;
912015;ADMINISTRATIVOS O ARBITRALES;
912020;TRIBUTARIOS;
9125;PROMESAS DE COMPRAVENTA;
9130;CONTRATOS DE ADMINISTRACION DELEGADA;
9135;CUENTAS EN PARTICIPACION;
9195;OTRAS RESPONSABILIDADES CONTINGENTES;
92;ACREEDORAS FISCALES;
93;ACREEDORAS DE CONTROL;
9305;CONTRATOS DE ARRENDAMIENTO FINANCIERO;
930505;BIENES MUEBLES;
930510;BIENES INMUEBLES;
9395;OTRAS CUENTAS DE ORDEN ACREEDORAS DE CONTROL;
939505;DOCUMENTOS POR COBRAR DESCONTADOS;
939510;CONVENIOS DE PAGO;
939515;CONTRATOS DE CONSTRUCCIONES E INSTALACIONES POR EJECUTAR;
939520;PEDIDOS COLOCADOS;
939525;ADJUDICACIONES PENDIENTES DE LEGALIZAR;
939530;RESERVA ARTICULO 3o. LEY 4/80;
939535;RESERVA COSTO REPOSICION SEMOVIENTES;
939599;AJUSTES POR INFLACION;
9399;AJUSTES POR INFLACION PATRIMONIO;
939905;CAPITAL SOCIAL;
939910;SUPERAVIT DE CAPITAL;
939915;RESERVAS;
939925;DIVIDENDOS O PARTICIPACIONES DECRETADAS EN ACCIONES, CUOTAS O PARTES DE INTERES SOCIAL;
939930;RESULTADOS DE EJERCICIOS ANTERIORES;
94;RESPONSABILIDADES CONTINGENTES POR CONTRA (DB);
95;ACREEDORAS FISCALES POR CONTRA (DB);
96;ACREEDORAS DE CONTROL POR CONTRA (DB);
1105050001;CAJA 1;CAJA
2408000001;IMPUESTO SOBRE LAS VENTAS POR PAGAR;IVAREP
2408000002;IMPUESTO SOBRE LAS VENTAS POR PAGAR;IVASOP
4135950001;VENTA DE OTROS PRODUCTOS;
5299150001;INVENTARIOS;
